district,year,plan,winner,winner_plan,dem_share
3,2006,WA4,D,X,0.631
4,2006,WA4,R,R,0.401
5,2006,WA4,R,R,0.436
6,2006,WA4,D,D,0.706
7,2006,WA4,D,D,0.835
8,2006,WA4,R,R,0.485
9,2006,WA4,D,D,0.657
1,2008,WA4,D,D,0.678
2,2008,WA4,D,D,0.624
3,2008,WA4,D,X,0.640
4,2008,WA4,R,R,0.369
5,2008,WA4,R,R,0.347
6,2008,WA4,D,D,0.669
7,2008,WA4,D,D,0.837
8,2008,WA4,R,R,0.472
9,2008,WA4,D,D,0.654
1,2010,WA4,D,D,0.577
2,2010,WA4,D,D,0.511
3,2010,WA4,R,X,0.470
4,2010,WA4,R,R,0.324
5,2010,WA4,R,R,0.363
6,2010,WA4,D,D,0.580
7,2010,WA4,D,D,0.806
8,2010,WA4,R,R,0.479
9,2010,WA4,D,D,0.549
1,2012,WA5,D,D,0.539
2,2012,WA5,D,D,0.611
3,2012,WA5,R,R,0.396
4,2012,WA5,R,R,0.338
5,2012,WA5,R,R,0.381
6,2012,WA5,D,D,0.590
7,2012,WA5,D,D,0.797
8,2012,WA5,R,X,0.403
9,2012,WA5,D,D,0.716
10,2012,WA5,D,D,0.586
1,2014,WA5,D,D,0.550
2,2014,WA5,D,D,0.606
3,2014,WA5,R,R,0.385
4,2014,WA5,R,R,0.327
5,2014,WA5,R,R,0.393
6,2014,WA5,D,D,0.630
7,2014,WA5,D,D,0.810
8,2014,WA5,R,X,0.367
9,2014,WA5,D,D,0.708
10,2014,WA5,D,D,0.547
1,2016,WA5,D,D,0.554
2,2016,WA5,D,D,0.640
3,2016,WA5,R,R,0.382
4,2016,WA5,R,R,0.355
5,2016,WA5,R,R,0.404
6,2016,WA5,D,D,0.615
7,2016,WA5,D,D,0.812
8,2016,WA5,R,X,0.398
9,2016,WA5,D,D,0.729
10,2016,WA5,D,D,0.587
1,2018,WA5,D,D,0.593
2,2018,WA5,D,D,0.643
3,2018,WA5,R,R,0.473
4,2018,WA5,R,R,0.372
5,2018,WA5,R,R,0.452
6,2018,WA5,D,D,0.639
7,2018,WA5,D,D,0.836
8,2018,WA5,D,X,0.524
9,2018,WA5,D,D,0.745
10,2018,WA5,D,D,0.615
1,2020,WA5,D,D,0.586
2,2020,WA5,D,D,0.632
3,2020,WA5,R,R,0.435
4,2020,WA5,R,R,0.337
5,2020,WA5,R,R,0.386
6,2020,WA5,D,D,0.594
7,2020,WA5,D,D,0.832
8,2020,WA5,D,X,0.518
9,2020,WA5,D,D,0.743
10,2020,WA5,D,D,0.575
1,1972,WI1,D,D,0.648
2,1972,WI1,D,D,0.685
3,1972,WI1,R,X,0.449
4,1972,WI1,D,D,0.768
5,1972,WI1,D,D,0.791
6,1972,WI1,R,R,0.327
7,1972,WI1,D,D,0.628
8,1972,WI1,R,X,0.490
9,1972,WI1,R,R,0.374
1,1974,WI1,D,D,0.705
2,1974,WI1,D,D,0.648
3,1974,WI1,D,X,0.519
4,1974,WI1,D,D,0.753
5,1974,WI1,D,D,0.800
6,1974,WI1,R,R,0.373
7,1974,WI1,D,D,0.706
8,1974,WI1,D,X,0.544
9,1974,WI1,R,R,0.459
1,1976,WI1,D,D,0.656
2,1976,WI1,D,D,0.656
3,1976,WI1,D,X,0.581
4,1976,WI1,D,D,0.708
5,1976,WI1,D,D,0.787
6,1976,WI1,R,R,0.366
7,1976,WI1,D,D,0.738
8,1976,WI1,D,X,0.520
9,1976,WI1,R,R,0.341
1,1978,WI1,D,D,0.545
2,1978,WI1,D,D,0.582
3,1978,WI1,D,X,0.628
4,1978,WI1,D,D,0.661
5,1978,WI1,D,D,0.738
6,1978,WI1,R,R,0.298
7,1978,WI1,D,D,0.628
8,1978,WI1,R,X,0.421
9,1978,WI1,R,R,0.388
1,1980,WI1,D,D,0.568
2,1980,WI1,D,D,0.543
3,1980,WI1,R,X,0.490
4,1980,WI1,D,D,0.706
5,1980,WI1,D,D,0.777
6,1980,WI1,R,R,0.407
7,1980,WI1,D,D,0.647
8,1980,WI1,R,X,0.323
9,1980,WI1,R,R,0.216
1,1982,WI2,D,D,0.616
2,1982,WI2,D,X,0.610
3,1982,WI2,R,R,0.431
4,1982,WI2,D,D,0.850
5,1982,WI2,D,D,0.645
6,1982,WI2,R,R,0.350
7,1982,WI2,D,D,0.680
8,1982,WI2,R,R,0.423
9,1982,WI2,R,R,0.379
1,1984,WI2,D,D,0.562
2,1984,WI2,D,X,0.637
3,1984,WI2,R,R,0.316
4,1984,WI2,D,D,0.670
5,1984,WI2,D,D,0.711
6,1984,WI2,R,R,0.242
7,1984,WI2,D,D,0.612
8,1984,WI2,R,R,0.312
9,1984,WI2,R,R,0.263
1,1986,WI2,D,D,0.755
2,1986,WI2,D,X,0.557
3,1986,WI2,R,R,0.359
4,1986,WI2,D,D,0.716
5,1986,WI2,D,D,0.709
6,1986,WI2,R,R,0.267
7,1986,WI2,D,D,0.627
8,1986,WI2,R,R,0.326
9,1986,WI2,R,R,0.218
1,1988,WI2,D,D,0.762
2,1988,WI2,D,X,0.585
3,1988,WI2,R,R,0.316
4,1988,WI2,D,D,0.727
5,1988,WI2,D,D,0.642
6,1988,WI2,R,R,0.258
7,1988,WI2,D,D,0.623
8,1988,WI2,R,R,0.303
9,1988,WI2,R,R,0.251
1,1990,WI2,D,D,0.703
2,1990,WI2,R,X,0.468
3,1990,WI2,R,R,0.390
4,1990,WI2,D,D,0.693
5,1990,WI2,D,D,0.713
6,1990,WI2,R,R,0.363
7,1990,WI2,D,D,0.621
8,1990,WI2,R,R,0.465
9,1990,WI2,R,R,0.341
1,1992,WI3,D,X,0.586
2,1992,WI3,R,X,0.371
3,1992,WI3,R,X,0.425
4,1992,WI3,D,D,0.671
5,1992,WI3,D,D,0.695
6,1992,WI3,R,R,0.471
7,1992,WI3,D,D,0.644
8,1992,WI3,R,X,0.299
9,1992,WI3,R,R,0.286
1,1994,WI3,R,X,0.497
2,1994,WI3,R,X,0.293
3,1994,WI3,R,X,0.424
4,1994,WI3,D,D,0.545
5,1994,WI3,D,D,0.632
6,1994,WI3,R,R,0.251
7,1994,WI3,D,D,0.543
8,1994,WI3,R,X,0.363
9,1994,WI3,R,R,0.203
1,1996,WI3,R,X,0.491
2,1996,WI3,R,X,0.417
3,1996,WI3,D,X,0.521
4,1996,WI3,D,D,0.577
5,1996,WI3,D,D,0.749
6,1996,WI3,R,R,0.247
7,1996,WI3,D,D,0.571
8,1996,WI3,D,X,0.520
9,1996,WI3,R,R,0.255
1,1998,WI3,R,X,0.428
2,1998,WI3,D,X,0.529
3,1998,WI3,D,X,0.715
4,1998,WI3,D,D,0.580
5,1998,WI3,D,D,0.783
6,1998,WI3,R,R,0.307
7,1998,WI3,D,D,0.606
8,1998,WI3,R,X,0.454
9,1998,WI3,R,R,0.258
1,2000,WI3,R,X,0.334
2,2000,WI3,D,X,0.514
3,2000,WI3,D,X,0.640
4,2000,WI3,D,D,0.616
5,2000,WI3,D,D,0.779
6,2000,WI3,R,R,0.349
7,2000,WI3,D,D,0.633
8,2000,WI3,R,X,0.253
9,2000,WI3,R,R,0.259
1,2002,WI4,R,R,0.313
2,2002,WI4,D,D,0.661
3,2002,WI4,D,D,0.652
4,2002,WI4,D,D,0.726
5,2002,WI4,R,R,0.307
6,2002,WI4,R,R,0.349
7,2002,WI4,D,X,0.642
8,2002,WI4,R,X,0.248
1,2004,WI4,R,R,0.333
2,2004,WI4,D,D,0.633
